Final Vel (m/s),K Constant
0.04385962222700249,1
0.046291947967289096,1.1
0.048420799642967915,1.2000000000000002
0.05039796788978368,1.3000000000000003
0.052300444459159205,1.4000000000000004
0.054136099560990456,1.5000000000000004
0.05591152895492405,1.6000000000000005
0.0576322739003485,1.7000000000000006
0.059303104324616746,1.8000000000000007
0.0609281757559606,1.9000000000000008
0.06251099026965642,2.000000000000001
0.06405464782649312,2.100000000000001
0.06556208337980315,2.200000000000001
0.06703557284749133,2.300000000000001
0.0684773610075248,2.4000000000000012
0.06988941819388116,2.5000000000000013
0.07127343565649678,2.6000000000000014
0.07263121584208045,2.7000000000000015
0.0739640105686386,2.8000000000000016
0.07527312718365531,2.9000000000000017
0.07656002653090288,3.0000000000000018
0.0778255546724759,3.100000000000002
0.07907085698642514,3.200000000000002
0.08029674050431523,3.300000000000002
0.08150437106488254,3.400000000000002
0.08269428424536002,3.500000000000002
0.08386731023186829,3.6000000000000023
0.08502415563006124,3.7000000000000024
0.08616547391688714,3.8000000000000025
0.08729174446017207,3.9000000000000026
0.08840390035076495,4.000000000000003
0.08950212670106888,4.100000000000002
0.09058689504263731,4.200000000000002
0.09165903697332933,4.300000000000002
0.09271871226903096,4.400000000000001
0.09376633234805958,4.500000000000001
0.09480261360824947,4.6000000000000005
0.09582751934465188,4.7
0.09684156890355201,4.8
0.09784521264835187,4.8999999999999995
0.09883852543736296,4.999999999999999
0.09982205769204701,5.099999999999999
0.10079588601092714,5.199999999999998
0.10176047909372776,5.299999999999998
0.10271608272376652,5.399999999999998
0.10366274631050681,5.499999999999997
0.10460091290017387,5.599999999999997
0.1055307301124894,5.699999999999997
0.10645240126344331,5.799999999999996
0.10736614659109554,5.899999999999996
0.10827226415153948,5.999999999999996
0.10917074553265876,6.099999999999995
0.11006175503358927,6.199999999999995
0.11094605591667239,6.2999999999999945
0.11182310271127922,6.399999999999994
0.1126931430836774,6.499999999999994
0.11355691566400912,6.599999999999993
0.11441395587306614,6.699999999999993
0.11526455012178219,6.799999999999993
0.11610908065112095,6.899999999999992
0.11694733041699412,6.999999999999992
0.1177797972059037,7.099999999999992
0.11860633381242931,7.199999999999991
0.11942696745031116,7.299999999999991
0.12024230095051255,7.399999999999991
0.12105201808979332,7.49999999999999
0.12185626098327437,7.59999999999999
0.12265548503944664,7.6999999999999895
0.1234494020818805,7.799999999999989
0.12423799576323746,7.899999999999989
0.12502187814391033,7.9999999999999885
0.12580103238213813,8.099999999999989
0.12657511325466042,8.199999999999989
0.12734465944220044,8.299999999999988
0.12810947366160516,8.399999999999988
0.12886963637939972,8.499999999999988
0.1296252798997779,8.599999999999987
0.13037664730010437,8.699999999999987
0.1311239355989968,8.799999999999986
0.13186693152104856,8.899999999999986
0.1326057217789024,8.999999999999986
0.1333403827430423,9.099999999999985
0.13407098059414047,9.199999999999985
0.13479757147091453,9.299999999999985
0.13552020161367193,9.399999999999984
0.13623921140439132,9.499999999999984
0.13695459518661915,9.599999999999984
0.13766622287440283,9.699999999999983
0.13837410478530401,9.799999999999983
0.13907824197669785,9.899999999999983
0.13977890638995025,9.999999999999982
0.14047610064692123,10.099999999999982
0.1411695665070495,10.199999999999982
0.14185965742444867,10.299999999999981
0.1425470687324259,10.39999999999998
0.14323076594122588,10.49999999999998
0.1439112477805778,10.59999999999998
0.14458827773736985,10.69999999999998
0.14526213687130396,10.79999999999998
0.14593352998211423,10.899999999999979
0.1466013550094408,10.999999999999979
0.14726612177473108,11.099999999999978
0.14792776638712105,11.199999999999978
0.1485870829642884,11.299999999999978
0.14924311163808257,11.399999999999977
0.14989564956691606,11.499999999999977
0.15054653940294954,11.599999999999977
0.1511940358959574,11.699999999999976
0.15183842108345935,11.799999999999976
0.15248080690585747,11.899999999999975
0.1531201546729495,11.999999999999975
0.1537563573957102,12.099999999999975
0.1543909281525548,12.199999999999974
0.15502240376373552,12.299999999999974
0.1556505409756966,12.399999999999974
0.1562776287058099,12.499999999999973
0.1569014053313927,12.599999999999973
0.1575227625091567,12.699999999999973
0.1581418428761646,12.799999999999972
0.1587574898375166,12.899999999999972
0.15937252792765094,12.999999999999972
0.1599841250984777,13.099999999999971
0.16059382022526386,13.19999999999997
0.1612010069155929,13.29999999999997
0.16180559477629847,13.39999999999997
0.1624084937714892,13.49999999999997
0.1630082061392744,13.59999999999997
0.16360692038868774,13.699999999999969
0.16420225663593752,13.799999999999969
0.16479690677149794,13.899999999999968
0.16538811433716552,13.999999999999968
0.16597833704512008,14.099999999999968
0.16656539836306494,14.199999999999967
0.16715136974386227,14.299999999999967
0.16773431805399638,14.399999999999967
0.1683161997919438,14.499999999999966
0.1688950501447092,14.599999999999966
0.16947298978612227,14.699999999999966
0.17004773936297657,14.799999999999965
0.17062187058389391,14.899999999999965
0.17119249900627964,14.999999999999964
0.1717631602213143,15.099999999999964
0.1723304143546065,15.199999999999964
0.17289709617948262,15.299999999999963
0.17346089836411283,15.399999999999963
0.17402348790515415,15.499999999999963
0.17458392775972925,15.599999999999962
0.17514234842685425,15.699999999999962
0.17569950275984908,15.799999999999962
0.1762536616334747,15.899999999999961
0.17680786936609968,15.999999999999961
0.17735915668461583,16.099999999999962
0.17790968848009095,16.199999999999964
0.17845791973737263,16.299999999999965
0.1790040551516251,16.399999999999967
0.1795492664000783,16.499999999999968
0.1800917547004888,16.59999999999997
0.1806343610022735,16.69999999999997
0.18117430468109583,16.799999999999972
0.18171229704322722,16.899999999999974
0.18224935917576174,16.999999999999975
0.182784065140659,17.099999999999977
0.1833185201025125,17.199999999999978
0.18385066950297627,17.29999999999998
0.1843802129801046,17.39999999999998
0.18491022676125032,17.499999999999982
0.18543767994153096,17.599999999999984
0.18596357539740432,17.699999999999985
0.18648828724274946,17.799999999999986
0.18701099300984292,17.899999999999988
0.18753321569563325,17.99999999999999
0.18805346851072785,18.09999999999999
0.1885711419667281,18.199999999999992
0.18908963638885581,18.299999999999994
0.18960558270068606,18.399999999999995
0.19011859237823991,18.499999999999996
0.1906332729233613,18.599999999999998
0.1911450432330463,18.7
0.1916538139630542,18.8
0.19216449514834016,18.900000000000002
0.19267219840704844,19.000000000000004
0.19317693028653304,19.100000000000005
0.19368360872297388,19.200000000000006
0.19418733278744782,19.300000000000008
0.19468842360800415,19.40000000000001
0.19519085646353232,19.50000000000001
0.19569066853239622,19.600000000000012
0.19618843271664907,19.700000000000014
0.1966864196339755,19.800000000000015
0.1971823666659714,19.900000000000016
0.19767710592758964,20.000000000000018
0.1981704191834469,20.10000000000002
0.19866330331420984,20.20000000000002
0.19915453194061172,20.300000000000022
0.1996429169339542,20.400000000000023
0.20013325155995962,20.500000000000025
0.2006207409984126,20.600000000000026
0.2011061920918438,20.700000000000028
0.20159197108719526,20.80000000000003
0.20207599669722165,20.90000000000003
0.20255906164725737,21.000000000000032
0.20303939716317085,21.100000000000033
0.20352149636212274,21.200000000000035
0.20400085542622068,21.300000000000036
0.2044784743506914,21.400000000000038
0.20495582636599338,21.50000000000004
0.205432412721645,21.60000000000004
0.20590753229333061,21.700000000000042
0.20637984895947029,21.800000000000043
0.20685402968064664,21.900000000000045
0.20732552745332092,22.000000000000046
0.20779651291453738,22.100000000000048
0.20826427174698275,22.20000000000005
0.20873472207334995,22.30000000000005
0.2092019216435833,22.400000000000052
0.20966846448245077,22.500000000000053
0.21013244704234527,22.600000000000055
0.21059851083325745,22.700000000000056
0.21106160200789206,22.800000000000058
0.21152394771541766,22.90000000000006
0.2119838454118366,23.00000000000006
0.2124458981502832,23.100000000000062
0.21290490231105538,23.200000000000063
0.21336341937778128,23.300000000000065
0.2138188825856375,23.400000000000066
0.21427728357120454,23.500000000000068
0.21473232628704494,23.60000000000007
0.21518723468171838,23.70000000000007
0.21563895082584839,23.80000000000007
0.21609296634169858,23.900000000000073
0.21654478842024885,24.000000000000075
0.21699564957819145,24.100000000000076
0.2174443132150741,24.200000000000077
0.21789314764171622,24.30000000000008
0.21834207518465185,24.40000000000008
0.21878882294432087,24.50000000000008
0.21923475378834625,24.600000000000083
0.21967793272136105,24.700000000000085
0.22012427695971468,24.800000000000086
0.22056752474182517,24.900000000000087
0.22101032174143873,25.00000000000009
0.2214507591696401,25.10000000000009
0.22189139060870713,25.20000000000009
0.22233243300947406,25.300000000000093
0.22277097365039816,25.400000000000095
0.22320935437605144,25.500000000000096
0.22364475492411318,25.600000000000097
0.22408243911892664,25.7000000000001
0.22451862576642284,25.8000000000001
0.22495317420860128,25.9000000000001
0.22538687116241146,26.000000000000103
0.22581767106818057,26.100000000000104
0.2262519509978954,26.200000000000106
0.22668370797935028,26.300000000000107
0.2271142347887776,26.40000000000011
0.2275436667788519,26.50000000000011
0.22797028260649757,26.60000000000011
0.2284006452308568,26.700000000000113
0.22882837924380248,26.800000000000114
0.22925481759129102,26.900000000000116
0.22968038425938667,27.000000000000117
0.2301032134907192,27.10000000000012
0.23052909094012328,27.20000000000012
0.23095318986778196,27.30000000000012
0.2313754363975108,27.400000000000123
0.23179751878284216,27.500000000000124
0.23221694037735963,27.600000000000126
0.2326377110874952,27.700000000000127
0.23305854454369979,27.80000000000013
0.23347676583544855,27.90000000000013
0.23389542127328655,28.00000000000013
0.23431179619845027,28.100000000000133
0.23472678599492336,28.200000000000134
0.23514470584004699,28.300000000000136
0.23556008693281558,28.400000000000137
0.23597430182504975,28.50000000000014
0.23638797355824243,28.60000000000014
0.236799135661505,28.70000000000014
0.23721179752579694,28.800000000000143
0.23762467112924282,28.900000000000144
0.23803508119150144,29.000000000000146
0.23844552796873425,29.100000000000147
0.23885438401409056,29.20000000000015
0.23926080472221492,29.30000000000015
0.2396704898287103,29.40000000000015
0.24007877790857068,29.500000000000153
0.24048467548519878,29.600000000000154
0.24089123903440557,29.700000000000156
0.241295730507247,29.800000000000157
0.24169785879947783,29.90000000000016
0.24210384629158624,30.00000000000016
0.2425079874308081,30.10000000000016
0.24290980901827464,30.200000000000163
0.24331232765124403,30.300000000000164
0.24371288385574277,30.400000000000166
0.24411114698521724,30.500000000000167
0.24451264557400904,30.60000000000017
0.2449130569228263,30.70000000000017
0.24531121766751518,30.80000000000017
0.24570948424563605,30.900000000000173
0.24610651335983902,31.000000000000174
0.24650131753457477,31.100000000000176
0.24689746701818976,31.200000000000177
0.24729454495716788,31.30000000000018
0.2476894393144882,31.40000000000018
0.24808320231663353,31.50000000000018
0.2484770920389519,31.600000000000183
0.2488688230644702,31.700000000000184
0.2492586957768112,31.800000000000185
0.24965281654252316,31.900000000000187
0.2500448188988162,32.000000000000185
0.250434705704991,32.100000000000186
0.2508249015966538,32.20000000000019
0.2512139254822146,32.30000000000019
0.2516008579025796,32.40000000000019
0.2519880479544264,32.50000000000019
0.2523775132136,32.60000000000019
0.2527649261719378,32.700000000000195
0.2531502895426129,32.800000000000196
0.25353670066508477,32.9000000000002
0.25392133526209065,33.0000000000002
0.25430394359031355,33.1000000000002
0.25468749546348163,33.2000000000002
0.25507276884380553,33.3000000000002
0.25545605404317756,33.400000000000205
0.2558373536351305,33.500000000000206
0.2562197061070122,33.60000000000021
0.25660040375353965,33.70000000000021
0.2569791383777298,33.80000000000021
0.25735800933393366,33.90000000000021
0.257739530653877,34.00000000000021
0.2581191260068667,34.100000000000215
0.258496797833013,34.200000000000216
0.25887476294780376,34.30000000000022
0.25925195257189493,34.40000000000022
0.25962724055109776,34.50000000000022
0.2600006292794619,34.60000000000022
0.26037848862065655,34.70000000000022
0.26075480908446386,34.800000000000225
0.26112926628074806,34.900000000000226
0.2615024618309534,35.00000000000023
0.2618765497034042,35.10000000000023
0.2622487955163253,35.20000000000023
0.262619201538455,35.30000000000023
0.26299008242100175,35.40000000000023
0.2633635207227611,35.500000000000234
0.26373515426952315,35.600000000000236
0.2641049852506534,35.70000000000024
0.26447451624706925,35.80000000000024
0.26484410249624024,35.90000000000024
0.26521190670122496,36.00000000000024
0.2655779310095668,36.10000000000024
0.2659454353229245,36.200000000000244
0.26631461472323364,36.300000000000246
0.2666820482781864,36.40000000000025
0.2670477380595769,36.50000000000025
0.26741322087320674,36.60000000000025
0.26777878300509256,36.70000000000025
0.2681426212284029,36.80000000000025
0.26850473757510845,36.900000000000254
0.26886756434858466,37.000000000000256
0.2692329475370633,37.10000000000026
0.2695966419576964,37.20000000000026
0.26995864957017285,37.30000000000026
0.27031963548394555,37.40000000000026
0.27068162526632517,37.50000000000026
0.27104194747761506,37.600000000000264
0.27140060403959226,37.700000000000266
0.27175759687274464,37.80000000000027
0.2721193735911985,37.90000000000027
0.27247976455517675,38.00000000000027
0.27283852392855484,38.10000000000027
0.27319565356292647,38.20000000000027
0.2735533450869231,38.300000000000274
0.2739105764627987,38.400000000000276
0.27426619670100727,38.50000000000028
0.27462020761708716,38.60000000000028
0.2749744339476389,38.70000000000028
0.27533193278581364,38.80000000000028
0.2756878535777607,38.90000000000028
0.2760421980733049,39.000000000000284
0.27639496802114194,39.100000000000286
0.27674889065452735,39.20000000000029
0.27710187411988485,39.30000000000029
0.2774533010321214,39.40000000000029
0.27780317310564734,39.50000000000029
0.2781533593934134,39.60000000000029
0.27850682776672214,39.700000000000294
0.27885877168855283,39.800000000000296
0.27920919281070644,39.9000000000003
0.2795580927839422,40.0000000000003
0.2799076954028229,40.1000000000003
0.2802569131389213,40.2000000000003
0.2806046271413437,40.3000000000003
0.280950839028255,40.400000000000304
0.2812955504168062,40.500000000000306
0.28164524581254946,40.60000000000031
0.28199367844830137,40.70000000000031
0.28234064006457193,40.80000000000031
0.28268613221892386,40.90000000000031
0.2830307890503993,41.00000000000031
0.283376695929402,41.100000000000314
0.283721150208304,41.200000000000315
0.28406415341368596,41.30000000000032
0.28440570707119545,41.40000000000032
0.2847479875448154,41.50000000000032
0.2850933477271909,41.60000000000032
0.28543728703028254,41.70000000000032
0.285779806922988,41.800000000000324
0.286120908873321,41.900000000000325
0.2864618439374446,42.00000000000033
0.28680346538595947,42.10000000000033
0.2871436851964347,42.20000000000033
0.2874825048074638,42.30000000000033
0.287819925656782,42.40000000000033
0.2881581788401906,42.500000000000334
0.2884995072481063,42.600000000000335
0.2888394647338357,42.70000000000034
0.2891780526811246,42.80000000000034
0.2895152724729068,42.90000000000034
0.28985179859605376,43.00000000000034
0.29018963495180866,43.10000000000034
0.2905261189248724,43.200000000000344
0.2908612518702483,43.300000000000345
0.2911950351421497,43.40000000000035
0.2915274700940015,43.50000000000035
0.2918650911133959,43.60000000000035
0.29220154855647906,43.70000000000035
0.29253668467686544,43.80000000000035
0.2928705007766719,43.900000000000354
0.2932029981572674,44.000000000000355
0.29353636730540644,44.10000000000036
0.2938695848295729,44.20000000000036
0.29420149887455566,44.30000000000036
0.2945321107152355,44.40000000000036
0.29486142162576706,44.50000000000036
0.2951910053823054,44.600000000000364
0.2955244158897773,44.700000000000365
0.2958565517104808,44.80000000000037
0.29618741406978044,44.90000000000037
0.296517004192355,45.00000000000037
0.296845323302198,45.10000000000037
0.29717476314884256,45.20000000000037
0.2975038979318853,45.300000000000374
0.29783177643513087,45.400000000000375
0.29815839985745396,45.50000000000038
0.29848376939706506,45.60000000000038
0.29880849824678574,45.70000000000038
0.29913805770081453,45.80000000000038
0.29946638874872844,45.90000000000038
0.29979349254239,46.000000000000384
0.3001193702330346,46.100000000000385
0.3004440229712685,46.20000000000039
0.30076866225615184,46.30000000000039
0.30109421842634515,46.40000000000039
0.30141856389414795,46.50000000000039
0.3017416997863545,46.60000000000039
0.30206362722914765,46.700000000000394
0.30238434734810055,46.800000000000395
0.30270737010654974,46.9000000000004
0.3030323819717575,47.0000000000004
0.3033562112149171,47.1000000000004
0.3036788589176219,47.2000000000004
0.3040003261608889,47.3000000000004
0.30432061402515986,47.400000000000404
0.30464164822823425,47.500000000000405
0.30496293248031575,47.600000000000406
0.3052830511212598,47.70000000000041
0.305602005208955,47.80000000000041
0.3059197958007313,47.90000000000041
0.30623642395335904,48.00000000000041
0.3065553212261792,48.10000000000041
0.3068763298979911,48.200000000000415
0.3071962000951588,48.300000000000416
0.30751493283272935,48.40000000000042
0.30783252912522047,48.50000000000042
0.3081489899866259,48.60000000000042
0.3084654290868607,48.70000000000042
0.3087829712529391,48.80000000000042
0.30909939129729846,48.900000000000425
0.30941469021257473,49.000000000000426
0.309728868990894,49.10000000000043
0.310041928623871,49.20000000000043
0.31035409322623875,49.30000000000043
0.3106716094998039,49.40000000000043
0.310988029890332,49.50000000000043
0.3113033553498627,49.600000000000435
0.3116175868299531,49.700000000000436
0.31193072528168125,49.80000000000044
0.3122427716556418,49.90000000000044
0.31255576687467673,50.00000000000044
0.31286898362829546,50.10000000000044
0.31318112115750163,50.20000000000044
0.31349218039268856,50.300000000000445
